ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1759306482.990665,CcBC4Y1WUdsYJEUC76,10.0.0.1,51328,8.8.8.8,53,udp,24428,0.0104930400848388,mobile.events.data.microsoft.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdneu05.northeurope.cloudapp.azure.com']","[103.0, 46.0]",False
1759304934.165648,CkMyf1rmtolk9Krck,10.0.0.1,48830,8.8.8.8,53,udp,31649,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759306482.990664,CrGWWYGzBZddXm1ph,10.0.0.1,59664,8.8.8.8,53,udp,10036,0.0104970932006835,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdeus14.eastus.cloudapp.azure.com', '20.42.65.90']","[103.0, 40.0, 1.0]",False
1759304989.703566,CX6uZFOO6ZlyO3JY7,10.0.0.1,34910,8.8.8.8,53,udp,12313,0.0205748081207275,connectivity-check.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2620:2d:4002:1::197', '2001:67c:1562::23', '2001:67c:1562::24', '2620:2d:4000:1::97', '2620:2d:4000:1::22', '2620:2d:4000:1::2a', '2620:2d:4000:1::2b', '2620:2d:4000:1::96', '2620:2d:4000:1::23', '2620:2d:4000:1::98', '2620:2d:4002:1::196', '2620:2d:4002:1::198']","[31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]",False
1759306508.762248,C6jPUN2rJabzRRDAfd,10.0.0.1,37604,8.8.8.8,53,udp,63242,0.0113248825073242,main.vscode-cdn.net,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['13.107.213.73', '13.107.246.73']","[22.0, 22.0]",False
1759306508.77633,ClQusx3x0UAZQvKfuc,10.0.0.1,57855,8.8.8.8,53,udp,13983,,part-0045.t-0009.t-msedge.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759306489.121081,CZ7Y7M1Uxh17IWZnJ,10.0.0.1,34795,8.8.8.8,53,udp,6568,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759306508.762251,CRltrD29nu64LLTLda,10.0.0.1,59075,8.8.8.8,53,udp,57184,0.0133030414581298,main.vscode-cdn.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,"['vscode-cdn.z01.azurefd.net', 'star-azurefd-prod.trafficmanager.net', 'shed.dual-low.part-0045.t-0009.t-msedge.net', 'part-0045.t-0009.t-msedge.net']","[2905.0, 29.0, 59.0, 56.0]",False
1759305020.018957,Ca9zwJCTCGOPdl6V9,10.0.0.1,35244,8.8.8.8,53,udp,36111,,onedscolprdeus13.eastus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759306528.306131,CIkDiZ26SOz6Qee4pi,10.0.0.1,59979,8.8.8.8,53,udp,63181,0.0090491771697998,www.youtube.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['youtube-ui.l.google.com'],[275.0],False
1759305020.003472,CiZEDb3vbLsc5Ar0q9,10.0.0.1,36816,8.8.8.8,53,udp,29670,0.0148978233337402,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdeus13.eastus.cloudapp.azure.com']","[92.0, 35.0]",False
1759305020.003469,CPbSnY9MkBaGKRb3k,10.0.0.1,37965,8.8.8.8,53,udp,7953,0.0148980617523193,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['20.189.173.10'],[3.0],False
1759306532.692406,CekamI2wmAXFiZUWeg,10.0.0.1,49997,8.8.8.8,53,udp,46952,0.0148160457611083,accounts.youtube.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['www3.l.google.com', '74.125.130.139', '74.125.130.102', '74.125.130.113', '74.125.130.100', '74.125.130.138', '74.125.130.101']","[9.0, 184.0, 184.0, 184.0, 184.0, 184.0, 184.0]",False
1759305038.308466,Cf3N6g395nQAWNl07,10.0.0.1,49415,8.8.8.8,53,udp,804,0.0183031558990478,www.youtube.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['youtube-ui.l.google.com'],[259.0],False
1759306514.824196,ClQusx3x0UAZQvKfuc,10.0.0.1,57855,8.8.8.8,53,udp,13983,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305038.308463,CwfknGKtIuTNCyPH3,10.0.0.1,49226,8.8.8.8,53,udp,14102,0.0183098316192626,www.youtube.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['youtube-ui.l.google.com', '74.125.24.190', '142.250.4.91', '142.250.4.93', '142.250.4.136', '142.250.4.190', '172.217.194.136', '172.217.194.190', '172.217.194.93', '172.217.194.91', '172.253.118.91', '172.253.118.93', '172.253.118.190', '172.253.118.136', '142.251.10.136', '142.251.10.91', '142.251.10.93']","[259.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0]",False
1759305025.978651,Ca9zwJCTCGOPdl6V9,10.0.0.1,35244,8.8.8.8,53,udp,36111,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759306566.330534,Cxd76C27uB2UB3KLx4,10.0.0.1,37804,8.8.8.8,53,udp,11002,,onedscolprdeus08.eastus.cloudapp.azure.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759306566.317165,C5dJ6Z2SgXeHSGtBt8,10.0.0.1,51087,8.8.8.8,53,udp,22452,0.0126910209655761,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdeus08.eastus.cloudapp.azure.com', '20.42.65.88']","[87.0, 18.0, 7.0]",False
1759305063.592963,CnGnOS2Tm89AiLK4Ek,10.0.0.1,46305,8.8.8.8,53,udp,26234,0.0077619552612304,westus-0.in.applicationinsights.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['westus-0.in.ai.monitor.azure.com', 'westus-0.in.ai.privatelink.monitor.azure.com', 'gig-ai-prod-westus-0.trafficmanager.net', '2603:1030:a07:9::320']","[25.0, 25.0, 25.0, 76.0]",False
1759306579.709824,CgCjSq192drZTrFrX,10.0.0.1,56549,8.8.8.8,53,udp,34167,0.0137228965759277,connectivity-check.ubuntu.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['185.125.190.49', '185.125.190.98', '185.125.190.18', '91.189.91.48', '91.189.91.98', '185.125.190.17', '91.189.91.97', '91.189.91.49', '91.189.91.96', '185.125.190.48', '185.125.190.97', '185.125.190.96']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
1759305080.012424,CjYE1c3GhFUv9Kpstl,10.0.0.1,53856,8.8.8.8,53,udp,464,,onedscolprdaue01.australiaeast.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759305086.129376,CjYE1c3GhFUv9Kpstl,10.0.0.1,53856,8.8.8.8,53,udp,464,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305077.126811,ClqH4C4hRvbxOYC2Yl,10.0.0.1,33399,8.8.8.8,53,udp,2171,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305106.81722,CkSP5d3Px96aUT5QJg,10.0.0.1,44848,8.8.8.8,53,udp,6981,,e2c29.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759305111.357895,CNbO5d4G3qBCMOagm2,10.0.0.1,49258,8.8.8.8,53,udp,9746,,beacons.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759305111.357893,C2KNBtc2qdVhAH1Ea,10.0.0.1,39155,8.8.8.8,53,udp,56875,0.0080840587615966,beacons.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['74.125.68.94'],[206.0],False
1759305106.817218,CueDI243Csv1zDCEna,10.0.0.1,37802,8.8.8.8,53,udp,24821,0.0071170330047607,e2c29.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['34.106.86.104'],[243.0],False
1759306640.035759,CZw8Kq4ooG2BN046R3,10.0.0.1,45822,8.8.8.8,53,udp,12325,0.0144610404968261,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus03.centralus.cloudapp.azure.com', '13.89.178.27']","[12.0, 10.0, 4.0]",False
1759305125.01817,CrVbgI2kcX4J4YykXb,10.0.0.1,47429,8.8.8.8,53,udp,52636,0.014737844467163,westus-0.in.applicationinsights.azure.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['westus-0.in.ai.monitor.azure.com', 'westus-0.in.ai.privatelink.monitor.azure.com', 'gig-ai-prod-westus-0.trafficmanager.net', '20.189.172.32']","[15.0, 15.0, 15.0, 14.0]",False
1759305125.018174,C3iWNM1kix3UdJ3Cfc,10.0.0.1,48753,8.8.8.8,53,udp,31426,0.0147380828857421,westus-0.in.applicationinsights.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['westus-0.in.ai.monitor.azure.com', 'westus-0.in.ai.privatelink.monitor.azure.com', 'gig-ai-prod-westus-0.trafficmanager.net', '2603:1030:a07:9::320']","[15.0, 15.0, 15.0, 14.0]",False
1759305140.004917,CugDrIWeVW4aMzKXi,10.0.0.1,35832,8.8.8.8,53,udp,26374,0.014531135559082,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus19.centralus.cloudapp.azure.com', '52.182.143.214']","[95.0, 38.0, 1.0]",False
1759306672.965242,CwNNBD1UvQi4RWRZFk,10.0.0.1,40720,8.8.8.8,53,udp,32167,,ssl.gstatic.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759305132.462444,Ctot4v1RXi6kUiJJ2g,10.0.0.1,34986,8.8.8.8,53,udp,60643,0.0083570480346679,beacons.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['beacons-handoff.gcp.gvt2.com', '74.125.200.94']","[287.0, 98.0]",False
1759306673.146008,CqapIIUTQolVSL3Ef,10.0.0.1,33710,8.8.8.8,53,udp,25823,0.0118169784545898,docs.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['142.251.10.113', '142.251.10.101', '142.251.10.102', '142.251.10.138', '142.251.10.100', '142.251.10.139']","[47.0, 47.0, 47.0, 47.0, 47.0, 47.0]",False
1759305140.02049,C6ChZEMax6hNOqoef,10.0.0.1,44241,8.8.8.8,53,udp,45152,,onedscolprdcus19.centralus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759306679.074447,CwNNBD1UvQi4RWRZFk,10.0.0.1,40720,8.8.8.8,53,udp,32167,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759306679.147263,CEjgmOc0JAIB950Me,10.0.0.1,51493,8.8.8.8,53,udp,59848,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305131.888076,Cg6i9S3D6X1jQ2MbF8,10.0.0.1,56288,8.8.8.8,53,udp,15786,,clientservices.googleapis.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759306700.045169,CIiPqw6dASq46eVDh,10.0.0.1,37340,8.8.8.8,53,udp,47926,,onedscolprdcus06.centralus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759305117.360347,CNbO5d4G3qBCMOagm2,10.0.0.1,49258,8.8.8.8,53,udp,9746,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305132.471525,CId1Mp1sJZGnJMXcS8,10.0.0.1,54942,8.8.8.8,53,udp,65295,,beacons-handoff.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759306700.028448,CVDEpH3OroIM5zrNv5,10.0.0.1,44872,8.8.8.8,53,udp,41543,0.0161828994750976,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus06.centralus.cloudapp.azure.com']","[74.0, 5.0]",False
1759306700.028444,CqvuNv4YnvhCqOTYT2,10.0.0.1,49070,8.8.8.8,53,udp,42393,0.0161900520324707,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdeus05.eastus.cloudapp.azure.com', '20.42.65.85']","[74.0, 11.0, 5.0]",False
1759305175.964073,C2OZt60z1R5N4X3Z9,10.0.0.1,52483,8.8.8.8,53,udp,76,0.0179991722106933,docs.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['142.251.10.138', '142.251.10.102', '142.251.10.100', '142.251.10.139', '142.251.10.101', '142.251.10.113']","[39.0, 39.0, 39.0, 39.0, 39.0, 39.0]",False
1759306734.379472,Csxv6h2H194JMdfcOa,10.0.0.1,35438,8.8.8.8,53,udp,5590,0.0086848735809326,beacons5.gvt3.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['beacons.gvt2.com', '74.125.130.94']","[68.0, 29.0]",False
1759306734.269156,ClUUnI2VHZdyiI2mM9,10.0.0.1,39502,8.8.8.8,53,udp,5974,0.0088870525360107,beacons.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['beacons-handoff.gcp.gvt2.com'],[191.0],False
1759306734.379474,C04KiG163s3xBJzpF9,10.0.0.1,42713,8.8.8.8,53,udp,16442,0.0086860656738281,beacons5.gvt3.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['beacons.gvt2.com'],[218.0],False
1759304279.014529,CQO7FlSHQJaNl4c1g,10.0.0.1,56545,8.8.8.8,53,udp,52736,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304279.115402,C7MVlw18QpFq1Chz6b,10.0.0.1,34626,8.8.8.8,53,udp,25782,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305181.975734,CvGBFh2umF6OYqKrWi,10.0.0.1,38784,8.8.8.8,53,udp,1805,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304278.914677,C2TqVa4aReMVJFzT3c,10.0.0.1,34234,8.8.8.8,53,udp,30770,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304292.18921,Ct1xam2UiKyd6n206c,10.0.0.1,58752,8.8.8.8,53,udp,19508,0.0153779983520507,glb-db52c2cf8be544.github.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,False,0,['140.82.112.21'],[18.0],False
1759305200.004986,CNnNCf3gyX02NQjjmd,10.0.0.1,38390,8.8.8.8,53,udp,21969,0.018543004989624,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdwus10.westus.cloudapp.azure.com']","[111.0, 39.0]",False
1759305206.038849,Cj4c5GVMF6nt3Hjhk,10.0.0.1,55918,8.8.8.8,53,udp,39927,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304299.997326,CC5TO04MvOFsemLh7j,10.0.0.1,58440,8.8.8.8,53,udp,39244,0.0069551467895507,onedscolprdeus17.eastus.cloudapp.azure.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,False,0,['20.42.65.91'],[7.0],False
1759304284.914965,Cc5WS94oewmjNfRwVd,10.0.0.1,57549,8.8.8.8,53,udp,56917,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305260.029125,CvT2hB2Pct4itm3m9e,10.0.0.1,38485,8.8.8.8,53,udp,1778,,onedscolprdeus15.eastus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759305260.007247,CNl8U419rGgwsBqHN3,10.0.0.1,45499,8.8.8.8,53,udp,65265,0.0207440853118896,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdeus15.eastus.cloudapp.azure.com', '20.42.73.28']","[98.0, 40.0, 1.0]",False
1759305266.046221,CvT2hB2Pct4itm3m9e,10.0.0.1,38485,8.8.8.8,53,udp,1778,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304359.993804,C59Ssp1KhE9gxLKr09,10.0.0.1,48929,8.8.8.8,53,udp,31662,0.0078389644622802,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdwus19.westus.cloudapp.azure.com']","[112.0, 24.0]",False
1759305307.859972,CZwxCM3IHF6fTWFh,10.0.0.1,37209,8.8.8.8,53,udp,58359,,part-0045.t-0009.t-msedge.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759305307.177079,CMIRad4V6BCoCO73Zk,10.0.0.1,60363,8.8.8.8,53,udp,65344,0.0145981311798095,main.vscode-cdn.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,"['vscode-cdn.z01.azurefd.net', 'star-azurefd-prod.trafficmanager.net', 'shed.dual-low.part-0045.t-0009.t-msedge.net', 'part-0045.t-0009.t-msedge.net']","[3102.0, 25.0, 21.0, 41.0]",False
1759305307.597224,C1oXuO02dE99QxSF,10.0.0.1,57942,8.8.8.8,53,udp,58339,,e-0014.e-msedge.net,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759305305.134738,CkRtOh4NaMbME3Hx53,10.0.0.1,40193,8.8.8.8,53,udp,33737,0.0177500247955322,www.youtube.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['youtube-ui.l.google.com'],[293.0],False
1759305307.590016,CboQGm2CfRmKHt9Mua,10.0.0.1,43552,8.8.8.8,53,udp,23884,0.00325608253479,default.exp-tas.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['13.107.5.93'],[76.0],False
1759304407.183405,CK3iGh1PIr05gSkPSi,10.0.0.1,48368,8.8.8.8,53,udp,37335,0.0167980194091796,main.vscode-cdn.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,"['vscode-cdn.z01.azurefd.net', 'star-azurefd-prod.trafficmanager.net', 'shed.dual-low.part-0045.t-0009.t-msedge.net', 'part-0045.t-0009.t-msedge.net']","[3364.0, 19.0, 52.0, 54.0]",False
1759304403.821676,C0YXId1PQiOWbf4M3g,10.0.0.1,57085,8.8.8.8,53,udp,64695,,onedscolprdcus14.centralus.cloudapp.azure.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759304413.271273,CwbL0d2yCjOuXDPow,10.0.0.1,45948,8.8.8.8,53,udp,24996,,beacons3.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759305313.560744,C1oXuO02dE99QxSF,10.0.0.1,57942,8.8.8.8,53,udp,58339,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305320.034645,CKHd4b3V7A6AYNCGij,10.0.0.1,43591,8.8.8.8,53,udp,62768,,onedscolprdwus12.westus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759304421.731521,C7C6KW26hlTiV4tJ4g,10.0.0.1,34351,8.8.8.8,53,udp,62467,,glb-db52c2cf8be544.github.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759304419.991843,CsKVdF1VPhSB3u1cR4,10.0.0.1,52854,8.8.8.8,53,udp,23067,,onedscolprdcus14.centralus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759305330.121735,CKy2Du1GG5Bir3q9Ia,10.0.0.1,39541,8.8.8.8,53,udp,34135,0.0090999603271484,accounts.youtube.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['www3.l.google.com'],[299.0],False
1759305320.021712,CEHfXb3HUYjhmGmvze,10.0.0.1,37622,8.8.8.8,53,udp,30852,0.0119769573211669,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdwus12.westus.cloudapp.azure.com']","[112.0, 41.0]",False
1759305320.021709,CXWZpK18H4gDu6WcA5,10.0.0.1,35473,8.8.8.8,53,udp,14495,0.0119781494140625,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['20.50.80.209'],[9.0],False
1759305313.151906,CHMgCX1y5Wx4NqbPE4,10.0.0.1,42133,8.8.8.8,53,udp,46408,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304421.706277,CcRMj23b3QePij51G7,10.0.0.1,42996,8.8.8.8,53,udp,9264,0.0242249965667724,api.individual.githubcopilot.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['api.githubcopilot.com', 'glb-db52c2cf8be544.github.com', '140.82.114.21']","[2631.0, 2521.0, 45.0]",False
1759305330.121733,CNJ9Xx2NVkEHtsbsRk,10.0.0.1,49104,8.8.8.8,53,udp,15078,0.0062201023101806,accounts.youtube.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['www3.l.google.com', '74.125.68.101', '74.125.68.100', '74.125.68.138', '74.125.68.139', '74.125.68.113', '74.125.68.102']","[299.0, 118.0, 118.0, 118.0, 118.0, 118.0, 118.0]",False
1759304413.149967,CXJ1OA4eE7dCVLbKAd,10.0.0.1,43463,8.8.8.8,53,udp,34776,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304421.70628,CaEfl92do5I6LPKpe2,10.0.0.1,38651,8.8.8.8,53,udp,18005,0.0242249965667724,api.individual.githubcopilot.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,"['api.githubcopilot.com', 'glb-db52c2cf8be544.github.com']","[2630.0, 2520.0]",False
1759304419.219057,CwbL0d2yCjOuXDPow,10.0.0.1,45948,8.8.8.8,53,udp,24996,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304433.719356,CedF4x4qscjPdVfvJ9,10.0.0.1,36397,8.8.8.8,53,udp,12220,0.0105340480804443,connectivity-check.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2001:67c:1562::23', '2620:2d:4002:1::197', '2620:2d:4000:1::98', '2620:2d:4000:1::96', '2620:2d:4000:1::2a', '2620:2d:4000:1::97', '2620:2d:4000:1::23', '2620:2d:4000:1::22', '2620:2d:4000:1::2b', '2620:2d:4002:1::196', '2001:67c:1562::24', '2620:2d:4002:1::198']","[35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0]",False
1759305326.161185,CKHd4b3V7A6AYNCGij,10.0.0.1,43591,8.8.8.8,53,udp,62768,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304438.06871,CEDWfG14cNBOkhTgJ6,10.0.0.1,33061,8.8.8.8,53,udp,16486,,glb-db52c2cf8be544.github.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,True
1759305380.007756,CwSCKG38X0Jls48Ma5,10.0.0.1,60181,8.8.8.8,53,udp,64224,0.0082659721374511,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus13.centralus.cloudapp.azure.com', '52.182.143.211']","[109.0, 42.0, 10.0]",False
1759304436.714699,CEcYVi72oNXNhUKD5,10.0.0.1,54333,8.8.8.8,53,udp,39201,,glb-db52c2cf8be544.github.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759304438.310206,CoaNajtrTYIzXwrT9,10.0.0.1,37253,8.8.8.8,53,udp,38707,0.0113329887390136,www.youtube.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['youtube-ui.l.google.com'],[256.0],False
1759304425.918814,CsKVdF1VPhSB3u1cR4,10.0.0.1,52854,8.8.8.8,53,udp,23067,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305379.711412,CeMM7x3cfCxchU2o6k,10.0.0.1,59186,8.8.8.8,53,udp,8281,0.0166471004486084,connectivity-check.ubuntu.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['185.125.190.49', '91.189.91.48', '91.189.91.96', '91.189.91.49', '91.189.91.97', '185.125.190.48', '91.189.91.98', '185.125.190.17', '185.125.190.18', '185.125.190.98', '185.125.190.97', '185.125.190.96']","[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",False
1759305380.025399,CCA5A8Zaxz5JgBsc5,10.0.0.1,51437,8.8.8.8,53,udp,36285,,onedscolprdcus13.centralus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759304442.7426,CEcYVi72oNXNhUKD5,10.0.0.1,54333,8.8.8.8,53,udp,39201,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759305385.932973,CCA5A8Zaxz5JgBsc5,10.0.0.1,51437,8.8.8.8,53,udp,36285,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759304467.272356,CmMoY52M5fTGOOyvY6,10.0.0.1,42095,8.8.8.8,53,udp,57411,,onedscolprdcus19.centralus.cloudapp.azure.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759304467.258428,CQNcai3Y13e05cuLMh,10.0.0.1,51061,8.8.8.8,53,udp,56254,0.0139257907867431,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus19.centralus.cloudapp.azure.com', '52.182.143.214']","[117.0, 47.0, 2.0]",False
